date,ticker,entry_time_et,trigger_time_et,minutes_to_trigger,gain_pct,above_20pct_duration_min,above_10pct_duration_min,entry_price,trigger_price
2025-06-20,O:SPY250623C00596000,09:31:00,09:40:00,9,20.05,2,6,4.19,5.03
2025-06-20,O:SPY250623C00596000,10:50:00,11:38:00,48,20.5,8,15,2.39,2.88
2025-06-20,O:SPY250623C00596000,12:16:00,13:00:00,44,21.23,2,4,2.12,2.57
2025-06-20,O:SPY250623C00596000,13:27:00,14:19:00,52,21.74,2,12,1.84,2.24
2025-06-20,O:SPY250623C00596000,14:56:00,16:00:00,64,29.03,9,15,1.55,2.0
2025-06-20,O:SPY250623P00595000,09:30:00,09:59:00,29,23.64,368,375,1.65,2.04
2025-06-23,O:SPY250624C00595000,09:30:00,09:38:00,8,21.74,152,160,2.3,2.8
2025-06-23,O:SPY250624C00595000,12:24:00,13:19:00,55,28.46,159,159,2.46,3.16
2025-06-23,O:SPY250624P00594000,10:00:00,11:41:00,101,22.56,1,10,1.33,1.63
2025-06-23,O:SPY250624P00594000,11:52:00,12:23:00,31,21.94,47,48,1.55,1.89
2025-06-23,O:SPY250624P00594000,13:46:00,13:54:00,8,22.89,1,3,0.83,1.02
2025-06-23,O:SPY250624P00594000,14:06:00,14:50:00,44,20.51,5,9,0.78,0.94
2025-06-24,O:SPY250625C00606000,09:30:00,09:37:00,7,22.95,13,17,1.22,1.5
2025-06-24,O:SPY250625C00606000,09:55:00,11:02:00,67,20.3,2,6,1.33,1.6
2025-06-24,O:SPY250625C00606000,11:09:00,11:23:00,14,20.69,280,291,1.45,1.75
2025-06-24,O:SPY250625P00605000,09:32:00,10:08:00,36,23.42,1,1,2.22,2.74
2025-06-24,O:SPY250625P00605000,12:42:00,13:21:00,39,20.91,2,10,1.1,1.33
2025-06-24,O:SPY250625P00605000,15:32:00,15:59:00,27,20.48,3,16,0.83,1.0
2025-06-25,O:SPY250626C00608000,09:51:00,09:57:00,6,22.35,2,5,1.7,2.08
2025-06-25,O:SPY250626C00608000,10:13:00,10:45:00,32,22.29,1,5,1.66,2.03
2025-06-25,O:SPY250626C00608000,13:05:00,13:24:00,19,20.56,1,8,1.07,1.29
2025-06-25,O:SPY250626C00608000,13:35:00,15:22:00,107,20.95,1,6,1.05,1.27
2025-06-25,O:SPY250626C00608000,15:36:00,15:59:00,23,20.0,1,1,0.9,1.08
2025-06-25,O:SPY250626P00607000,09:30:00,10:15:00,45,20.98,1,2,1.43,1.73
2025-06-25,O:SPY250626P00607000,10:18:00,11:32:00,74,23.35,2,4,1.67,2.06
2025-06-25,O:SPY250626P00607000,11:40:00,13:40:00,120,20.54,2,5,1.85,2.23
2025-06-25,O:SPY250626P00607000,13:50:00,14:00:00,10,20.34,2,4,1.77,2.13
2025-06-25,O:SPY250626P00607000,15:11:00,15:39:00,28,20.81,1,4,1.49,1.8
2025-06-26,O:SPY250627C00608000,09:30:00,10:30:00,60,22.9,301,303,2.62,3.22
2025-06-26,O:SPY250627P00607000,09:30:00,09:51:00,21,20.0,1,2,1.05,1.26
2025-06-26,O:SPY250627P00607000,10:55:00,11:31:00,36,20.0,1,2,0.65,0.78
2025-06-26,O:SPY250627P00607000,14:14:00,14:49:00,34,20.51,1,8,0.39,0.47
2025-06-26,O:SPY250627P00607000,15:53:00,16:14:00,21,21.88,1,1,0.32,0.39
2025-06-27,O:SPY250630C00614000,09:30:00,09:54:00,24,22.35,242,249,1.7,2.08
2025-06-27,O:SPY250630C00614000,14:14:00,15:56:00,102,26.09,3,19,1.84,2.32
2025-06-27,O:SPY250630P00613000,11:44:00,13:44:00,120,31.87,150,150,0.91,1.2
2025-06-30,O:SPY250701C00618000,10:37:00,11:45:00,68,20.51,6,11,1.17,1.41
2025-06-30,O:SPY250701C00618000,11:57:00,12:45:00,48,21.14,2,12,1.23,1.49
2025-06-30,O:SPY250701C00618000,13:05:00,15:04:00,119,20.83,48,66,1.2,1.45
2025-06-30,O:SPY250701C00618000,16:11:00,16:43:00,4,37.98,1,1,1.29,1.78
2025-06-30,O:SPY250701P00617000,09:30:00,09:35:00,5,22.63,76,119,1.9,2.33
2025-06-30,O:SPY250701P00617000,11:55:00,13:57:00,120,26.47,2,3,2.04,2.58
2025-06-30,O:SPY250701P00617000,14:01:00,14:42:00,40,20.0,1,2,2.2,2.64
2025-06-30,O:SPY250701P00617000,15:47:00,16:13:00,26,20.35,1,2,1.13,1.36
2025-07-01,O:SPY250702C00618000,09:30:00,09:50:00,20,27.69,6,13,1.3,1.66
2025-07-01,O:SPY250702C00618000,10:04:00,10:15:00,11,27.27,3,6,1.43,1.82
2025-07-01,O:SPY250702C00618000,10:24:00,12:16:00,112,20.42,1,1,1.42,1.71
2025-07-01,O:SPY250702C00618000,12:18:00,13:52:00,94,21.43,10,25,1.54,1.87
2025-07-01,O:SPY250702C00618000,15:00:00,15:19:00,19,20.47,12,16,1.27,1.53
2025-07-01,O:SPY250702C00618000,15:36:00,15:47:00,11,29.2,3,4,1.37,1.77
2025-07-01,O:SPY250702P00617000,09:30:00,11:13:00,103,22.77,4,5,2.02,2.48
2025-07-01,O:SPY250702P00617000,11:24:00,11:41:00,17,20.0,2,6,1.75,2.1
2025-07-01,O:SPY250702P00617000,12:14:00,12:21:00,7,21.09,2,13,1.28,1.55
2025-07-01,O:SPY250702P00617000,12:38:00,12:46:00,8,21.21,1,2,1.32,1.6
2025-07-01,O:SPY250702P00617000,12:52:00,12:57:00,5,25.0,8,10,1.24,1.55
2025-07-01,O:SPY250702P00617000,13:08:00,15:02:00,114,24.43,1,1,1.31,1.63
2025-07-01,O:SPY250702P00617000,15:22:00,16:10:00,48,21.9,5,5,1.05,1.28
2025-07-02,O:SPY250703C00619000,09:30:00,10:25:00,55,26.25,350,350,1.6,2.02
2025-07-07,O:SPY250708C00624000,09:45:00,09:58:00,13,21.21,1,2,1.65,2.0
2025-07-07,O:SPY250708C00624000,10:15:00,10:25:00,10,20.44,1,5,1.37,1.65
2025-07-07,O:SPY250708C00624000,11:46:00,12:01:00,15,26.88,6,10,0.93,1.18
2025-07-07,O:SPY250708C00624000,12:20:00,12:34:00,14,22.54,4,4,0.71,0.87
2025-07-07,O:SPY250708C00624000,12:46:00,13:20:00,34,20.9,1,2,0.67,0.81
2025-07-07,O:SPY250708C00624000,13:26:00,13:30:00,4,29.03,1,3,0.62,0.8
2025-07-07,O:SPY250708C00624000,14:19:00,14:56:00,37,22.5,6,8,0.4,0.49
2025-07-07,O:SPY250708C00624000,15:05:00,15:59:00,54,25.64,1,3,0.39,0.49
2025-07-07,O:SPY250708P00623000,09:30:00,09:33:00,3,22.16,1,4,1.67,2.04
2025-07-07,O:SPY250708P00623000,09:38:00,10:52:00,74,21.98,281,281,1.82,2.22
2025-07-08,O:SPY250709C00622000,09:34:00,09:45:00,11,21.83,7,13,1.42,1.73
2025-07-08,O:SPY250709C00622000,10:05:00,10:37:00,32,22.83,4,8,1.27,1.56
2025-07-08,O:SPY250709C00622000,10:46:00,12:25:00,99,21.13,7,10,1.42,1.72
2025-07-08,O:SPY250709C00622000,13:06:00,13:56:00,50,20.54,1,6,1.12,1.35
2025-07-08,O:SPY250709C00622000,15:42:00,15:49:00,7,22.97,1,2,0.74,0.91
2025-07-08,O:SPY250709C00622000,15:53:00,16:01:00,8,25.35,8,14,0.71,0.89
2025-07-08,O:SPY250709P00621000,09:30:00,10:05:00,35,22.89,6,11,2.01,2.47
2025-07-08,O:SPY250709P00621000,10:17:00,10:24:00,7,20.27,1,6,2.22,2.67
2025-07-08,O:SPY250709P00621000,10:31:00,10:52:00,21,22.64,4,6,2.12,2.6
2025-07-08,O:SPY250709P00621000,11:01:00,11:24:00,23,20.29,2,9,2.07,2.49
2025-07-08,O:SPY250709P00621000,11:47:00,13:18:00,91,21.03,1,2,1.95,2.36
2025-07-08,O:SPY250709P00621000,13:30:00,13:34:00,4,22.54,5,17,1.73,2.12
2025-07-08,O:SPY250709P00621000,13:53:00,15:10:00,77,21.21,1,19,1.65,2.0
2025-07-09,O:SPY250710C00621000,09:30:00,09:39:00,9,20.71,43,45,3.09,3.73
2025-07-09,O:SPY250710C00621000,10:55:00,11:46:00,51,20.54,1,5,2.24,2.7
2025-07-09,O:SPY250710C00621000,11:54:00,13:50:00,110,20.18,1,5,2.28,2.74
2025-07-09,O:SPY250710C00621000,13:56:00,14:52:00,53,20.08,66,78,2.54,3.05
2025-07-09,O:SPY250710P00620000,09:30:00,10:35:00,65,21.69,61,71,0.83,1.01
2025-07-09,O:SPY250710P00620000,11:47:00,11:52:00,5,25.0,4,9,0.88,1.1
2025-07-09,O:SPY250710P00620000,12:02:00,12:13:00,11,21.35,1,5,0.89,1.08
2025-07-09,O:SPY250710P00620000,12:52:00,13:01:00,9,20.48,1,4,0.83,1.0
2025-07-10,O:SPY250711C00623000,09:30:00,11:05:00,95,20.45,261,283,2.69,3.24
2025-07-10,O:SPY250711P00622000,09:30:00,09:52:00,22,20.2,13,23,0.99,1.19
2025-07-10,O:SPY250711P00622000,10:17:00,10:25:00,8,22.45,1,3,0.98,1.2
2025-07-10,O:SPY250711P00622000,14:23:00,15:52:00,89,22.86,2,3,0.35,0.43
2025-07-10,O:SPY250711P00622000,15:59:00,16:13:00,14,20.59,1,2,0.34,0.41
2025-07-11,O:SPY250714C00623000,09:31:00,10:24:00,53,20.81,12,22,2.21,2.67
2025-07-11,O:SPY250714C00623000,10:47:00,11:42:00,55,24.46,3,7,2.33,2.9
2025-07-11,O:SPY250714C00623000,11:56:00,13:07:00,71,20.87,3,28,2.3,2.78
2025-07-11,O:SPY250714C00623000,13:41:00,14:41:00,59,20.25,5,18,2.37,2.85
2025-07-11,O:SPY250714C00623000,15:05:00,15:22:00,17,20.55,16,28,2.19,2.64
2025-07-11,O:SPY250714P00622000,09:30:00,09:37:00,7,23.39,11,13,1.71,2.11
2025-07-11,O:SPY250714P00622000,10:14:00,11:14:00,60,20.71,1,5,1.4,1.69
2025-07-11,O:SPY250714P00622000,11:21:00,11:26:00,5,20.31,1,2,1.28,1.54
2025-07-11,O:SPY250714P00622000,11:35:00,12:08:00,33,21.31,2,7,1.22,1.48
2025-07-11,O:SPY250714P00622000,13:04:00,15:05:00,120,24.74,2,3,0.97,1.21
2025-07-11,O:SPY250714P00622000,15:09:00,16:01:00,52,22.92,9,14,0.96,1.18
2025-07-14,O:SPY250715C00622000,09:34:00,11:28:00,114,22.01,197,238,2.68,3.27
2025-07-14,O:SPY250715P00621000,09:30:00,09:42:00,12,21.28,3,5,1.41,1.71
2025-07-14,O:SPY250715P00621000,09:49:00,10:12:00,23,20.16,1,1,1.29,1.55
2025-07-14,O:SPY250715P00621000,10:16:00,10:32:00,16,20.17,3,5,1.19,1.43
2025-07-14,O:SPY250715P00621000,11:39:00,12:32:00,51,20.48,1,8,0.83,1.0
2025-07-14,O:SPY250715P00621000,14:26:00,16:03:00,95,20.97,9,12,0.62,0.75
2025-07-15,O:SPY250716C00627000,10:03:00,10:15:00,12,20.0,1,2,1.3,1.56
2025-07-15,O:SPY250716C00627000,10:56:00,11:48:00,52,22.22,1,4,0.9,1.1
2025-07-15,O:SPY250716C00627000,12:56:00,14:15:00,79,21.31,1,10,0.61,0.74
2025-07-15,O:SPY250716P00626000,09:30:00,09:33:00,3,21.37,365,366,1.17,1.42
2025-07-16,O:SPY250717C00622000,09:50:00,10:53:00,63,20.61,1,1,2.28,2.75
2025-07-16,O:SPY250717C00622000,10:55:00,11:11:00,16,20.18,5,5,2.23,2.68
2025-07-16,O:SPY250717C00622000,11:17:00,11:55:00,38,26.46,4,9,1.89,2.39
2025-07-16,O:SPY250717C00622000,12:05:00,13:00:00,55,20.36,26,34,2.21,2.66
2025-07-16,O:SPY250717C00622000,13:35:00,14:55:00,71,22.13,40,72,2.53,3.09
2025-07-16,O:SPY250717P00621000,09:30:00,09:49:00,19,31.43,55,61,1.05,1.38
2025-07-16,O:SPY250717P00621000,10:51:00,10:54:00,3,49.11,13,16,1.12,1.67
2025-07-16,O:SPY250717P00621000,11:11:00,11:16:00,5,69.3,96,102,1.14,1.93
2025-07-16,O:SPY250717P00621000,15:40:00,16:02:00,22,22.22,11,13,0.54,0.66
2025-07-17,O:SPY250718C00625000,09:30:00,09:41:00,11,24.87,373,390,1.89,2.36
2025-07-17,O:SPY250718P00624000,09:52:00,10:22:00,30,20.34,4,7,1.18,1.42
2025-07-17,O:SPY250718P00624000,10:32:00,10:38:00,6,22.41,1,5,1.16,1.42
2025-07-17,O:SPY250718P00624000,12:04:00,12:39:00,34,20.0,1,5,0.7,0.84
2025-07-18,O:SPY250721C00629000,10:59:00,11:48:00,49,20.79,11,18,1.01,1.22
2025-07-18,O:SPY250721C00629000,12:58:00,13:40:00,42,21.05,2,4,0.76,0.92
2025-07-18,O:SPY250721C00629000,15:40:00,15:56:00,16,21.21,1,2,0.66,0.8
2025-07-18,O:SPY250721P00628000,09:30:00,10:17:00,47,21.25,2,4,1.6,1.94
2025-07-18,O:SPY250721P00628000,10:22:00,11:00:00,38,20.74,1,6,1.88,2.27
2025-07-18,O:SPY250721P00628000,11:07:00,12:26:00,79,21.32,6,14,1.97,2.39
2025-07-18,O:SPY250721P00628000,12:45:00,13:01:00,16,21.26,2,5,2.07,2.51
2025-07-18,O:SPY250721P00628000,13:40:00,13:50:00,10,20.77,2,10,1.83,2.21
2025-07-21,O:SPY250722C00630000,09:30:00,09:45:00,15,33.33,318,319,1.11,1.48
2025-07-21,O:SPY250722P00629000,11:12:00,12:25:00,73,21.13,1,5,0.71,0.86
2025-07-21,O:SPY250722P00629000,12:49:00,14:50:00,118,21.74,79,85,0.69,0.84
2025-07-22,O:SPY250723C00629000,09:32:00,09:38:00,6,21.02,3,7,1.57,1.9
2025-07-22,O:SPY250723C00629000,09:54:00,10:35:00,41,22.43,2,11,1.07,1.31
2025-07-22,O:SPY250723C00629000,10:48:00,11:07:00,19,21.3,1,6,1.08,1.31
2025-07-22,O:SPY250723C00629000,11:16:00,11:34:00,18,20.95,1,5,1.05,1.27
2025-07-22,O:SPY250723C00629000,11:40:00,13:18:00,98,25.93,58,59,1.08,1.36
2025-07-22,O:SPY250723C00629000,14:18:00,14:34:00,16,20.16,85,87,1.24,1.49
2025-07-22,O:SPY250723P00628000,09:30:00,09:50:00,20,21.52,60,77,1.58,1.92
2025-07-22,O:SPY250723P00628000,11:08:00,11:16:00,8,20.0,1,3,1.7,2.04
2025-07-22,O:SPY250723P00628000,11:25:00,12:28:00,63,21.79,1,3,1.79,2.18
2025-07-22,O:SPY250723P00628000,13:22:00,14:17:00,55,21.32,1,1,1.36,1.65
2025-07-22,O:SPY250723P00628000,15:35:00,15:59:00,24,21.74,5,16,0.92,1.12
2025-07-23,O:SPY250724C00631000,09:53:00,11:52:00,119,20.38,258,259,1.57,1.89
2025-07-23,O:SPY250724P00630000,09:30:00,09:45:00,15,21.19,2,3,1.51,1.83
2025-07-23,O:SPY250724P00630000,11:56:00,12:22:00,26,22.68,10,20,0.97,1.19
2025-07-23,O:SPY250724P00630000,13:43:00,13:51:00,8,22.35,1,1,0.85,1.04
2025-07-23,O:SPY250724P00630000,16:02:00,16:03:00,1,35.48,11,12,0.31,0.42
